# stochastic hunter-prey simulation
# t x y name
178 -68.7132 -19.0701 hunter
179 -91.7739 -29.6652 food
180 -91.6149 -30.844 food
181 -92.1468 -32.382 food
182 -69.7584 -20.6961 hunter
183 -71.3274 -20.2269 hunter
184 -91.7526 -32.6126 food
185 -91.9699 -33.0338 food
186 -92.1824 -33.4155 food
187 -93.5129 -32.9537 food
188 -92.2622 -33.4551 food
189 -90.57 -33.1224 food
190 -89.4689 -32.4049 food
191 -89.1033 -32.8734 food
192 -71.2359 -20.739 hunter
193 -88.5397 -32.1288 food
194 -71.247 -22.0037 hunter
195 -89.2312 -33.3707 food
196 -86.6582 -33.0998 food
197 -87.3045 -32.7279 food
198 -88.2412 -33.4103 food
199 -88.3079 -33.5014 food
200 -87.8456 -34.1096 food
201 -88.824 -33.041 food
202 -89.4865 -32.2414 food
203 -70.2027 -20.3341 hunter
204 -89.1169 -31.6642 food
205 -70.9458 -20.5584 hunter
206 -72.2192 -21.235 hunter
207 -91.5484 -32.2644 food
208 -73.4729 -20.733 hunter
209 -92.1313 -31.4138 food
210 -74.2199 -20.5737 hunter
211 -91.6844 -32.1962 food
212 -74.3907 -21.2413 hunter
213 -74.7557 -21.0595 hunter
214 -76.208 -21.7101 hunter
215 -77.0068 -21.4859 hunter
216 -90.6525 -30.3057 food
217 -89.2219 -29.8153 food
218 -89.5505 -29.8812 food
219 -90.407 -29.7793 food
220 -77.5655 -21.8324 hunter
221 -75.0057 -21.3559 hunter
222 -75.1834 -22.0485 hunter
223 -92.5177 -31.6867 food
224 -92.2334 -33.2622 food
225 -92.3243 -34.5028 food
226 -75.3536 -22.7593 hunter
227 -92.3516 -33.4311 food
228 -76.269 -23.5707 hunter
229 -78.2294 -25.3579 hunter
230 -93.6364 -32.0989 food
231 -94.0624 -30.8249 food
232 -93.8753 -30.4998 food
233 -79.8738 -27.229 hunter
234 -80.4343 -28.5593 hunter
235 -93.9314 -31.6078 food
236 -81.5822 -28.5195 hunter
237 -83.3967 -28.5092 hunter
238 -83.7721 -26.9935 hunter
239 -85.6194 -25.3672 hunter
240 -92.1368 -31.0163 food
241 -92.485 -32.3587 food
242 -87.4395 -24.0844 hunter
243 -93.4571 -32.0999 food
244 -94.7403 -31.5736 food
245 -96.5685 -30.029 food
246 -96.4961 -30.2365 food
247 -96.4175 -31.2904 food
248 -94.4243 -30.7159 food
249 -94.1587 -31.3129 food
250 -87.7417 -24.134 hunter
251 -95.536 -30.2993 food
252 -97.5002 -30.439 food
253 -97.5234 -30.1136 food
254 -97.2587 -30.4583 food
255 -89.8426 -24.0677 hunter
256 -90.8166 -24.3771 hunter
257 -90.8184 -25.354 hunter
258 -97.4721 -30.2154 food
259 -96.4712 -30.2224 food
260 -97.0376 -30.0251 food
261 -97.7425 -30.3424 food
262 -91.0514 -25.9558 hunter
263 -97.5044 -31.3351 food
264 -91.583 -26.5306 hunter
265 -90.6758 -26.3843 hunter
266 -98.0911 -31.8105 food
267 -98.5586 -30.2827 food
268 -90.861 -27.0851 hunter
269 -92.3795 -27.4423 hunter
270 -92.4173 -27.8186 hunter
271 -92.5991 -29.3812 hunter
272 -93.3576 -27.5332 hunter
273 -93.6936 -28.8595 hunter
274 -96.8534 -31.7805 food
275 -95.8645 -33.4117 food
276 -93.0881 -29.7384 hunter
277 -94.6989 -33.5265 food
278 -93.6698 -34.7967 food
279 -95.4564 -34.1099 food
280 -91.2738 -30.9376 hunter
281 -92.2273 -30.9165 hunter
282 -91.7962 -29.9883 hunter
283 -91.726 -30.1301 hunter
284 -95.2508 -33.8209 food
285 -91.0911 -31.1825 hunter
286 -92.1197 -33.1403 hunter
287 -95.6563 -33.3441 food
288 -96.5017 -32.75 food
289 -97.5042 -34.2312 food
290 -92.6855 -33.0175 hunter
291 -97.7612 -34.2898 food
292 -98.9862 -34.8632 food
293 -98.3878 -34.9559 food
294 -99.3216 -35.5262 food
295 -99.2195 -35.9612 food
296 -92.5698 -34.2658 hunter
297 -92.365 -35.4938 hunter
298 -98.6075 -36.1264 food
299 -91.8605 -34.8633 hunter
300 -91.9243 -34.7427 hunter
301 -98.7613 -34.0767 food
302 -97.5957 -32.9499 food
303 -91.1184 -34.9701 hunter
304 -97.8532 -34.404 food
305 -96.7963 -32.5796 food
306 -95.2032 -34.8484 food
307 -94.47 -34.7062 food
308 -94.2221 -34.9056 food
309 -94.5311 -35.0666 food
310 -94.8776 -36.5361 food
311 -93.8918 -35.1852 food
312 -95.6032 -34.0378 food
313 -91.4519 -36.4914 hunter
314 -94.7114 -34.2212 food
315 -94.867 -34.5182 food
316 -96.0226 -33.8083 food
317 -92.3135 -35.8487 hunter
318 -96.7085 -33.3633 food
319 -96.7152 -33.0548 food
320 -93.1513 -35.7824 hunter
321 -97.0258 -32.3545 food
322 -97.8646 -33.8673 food
323 -97.9017 -33.2984 food
324 -98.4732 -33.9569 food
325 -92.1085 -37.3573 hunter
326 -98.0778 -32.7569 food
327 -96.0469 -34.6842 food
328 -93.8708 -38.7094 hunter
329 -93.6344 -34.7501 food
330 -92.447 -34.5679 food
331 -93.1348 -32.4286 food
332 -92.6658 -39.9486 hunter
333 -91.5474 -32.425 food
334 -93.9748 -38.9883 hunter
335 -91.3004 -30.8374 food
336 -95.0498 -39.7286 hunter
337 -93.4109 -31.2612 food
338 -92.8426 -30.8568 food
339 -93.8693 -40.9032 hunter
340 -94.7616 -39.531 hunter
341 -94.8489 -38.2971 hunter
342 -93.1364 -31.5773 food
343 -94.2978 -31.1696 food
344 -95.4602 -37.6456 hunter
345 -96.5907 -32.2414 food
346 -94.7989 -37.78 hunter
347 -95.1842 -32.2765 food
348 -94.8216 -31.235 food
349 -94.8663 -31.004 food
350 -95.5568 -37.2232 hunter
351 -95.2607 -31.4756 food
352 -95.39 -37.4887 hunter
353 -95.9377 -32.2059 food
354 -96.9709 -38.6949 hunter
355 -95.7416 -39.4772 hunter
356 -94.388 -38.4514 hunter
357 -95.8142 -30.17 food
358 -95.4059 -37.2827 hunter
359 -93.4582 -37.5916 hunter
360 -95.081 -31.554 food
361 -94.5311 -31.1243 food
362 -93.0164 -38.4175 hunter
363 -93.0896 -38.1909 hunter
364 -93.6151 -30.2168 food
365 -91.8193 -29.8925 food
366 -92.9786 -29.074 food
367 -93.5053 -38.0127 hunter
368 -92.6322 -28.6193 food
369 -93.7342 -28.6451 food
370 -93.4708 -38.6302 hunter
371 -92.8642 -26.6922 food
372 -94.0986 -38.8086 hunter
373 -93.3942 -26.6442 food
374 -93.109 -24.9816 food
375 -93.4833 -24.6777 food
376 -92.7953 -25.2854 food
377 -93.521 -26.4068 food
378 -93.6425 -26.3121 food
379 -94.2484 -25.6676 food
380 -93.7233 -38.0187 hunter
381 -94.8939 -26.2867 food
382 -93.7373 -41.4327 hunter
383 -93.2069 -41.6137 hunter
384 -95.207 -26.329 food
385 -91.9434 -40.6477 hunter
386 -94.6071 -26.2778 food
387 -93.8387 -25.0074 food
388 -95.9663 -23.2758 food
389 -93.0977 -38.6685 hunter
390 -95.3127 -23.9153 food
391 -95.1487 -23.2864 food
392 -95.5015 -23.2935 food
393 -91.1674 -38.6944 hunter
394 -91.0777 -40.2086 hunter
395 -96.5691 -24.5268 food
396 -90.8525 -39.3974 hunter
397 -90.0714 -37.2015 hunter
398 -96.6027 -24.0132 food
399 -96.7718 -25.0627 food
400 -88.6547 -37.4935 hunter
401 -87.8557 -38.3839 hunter
402 -96.3548 -24.7982 food
403 -95.3676 -24.5202 food
404 -89.0358 -38.8332 hunter
405 -94.53 -26.417 food
406 -95.0047 -23.9924 food
407 -94.872 -23.4095 food
408 -94.3426 -23.2017 food
409 -93.8029 -21.4965 food
410 -87.7411 -38.33 hunter
411 -93.6029 -19.7457 food
412 -88.5301 -37.8433 hunter
413 -94.5238 -19.1976 food
414 -93.826 -17.752 food
415 -89.6745 -36.924 hunter
416 -87.9063 -37.4385 hunter
417 -93.1951 -19.342 food
418 -91.6948 -19.0179 food
419 -90.8615 -19.7107 food
420 -90.7033 -18.4479 food
421 -90.7034 -18.6163 food
422 -93.6154 -19.3176 food
423 -86.9092 -37.8836 hunter
424 -94.634 -18.7659 food
425 -88.8592 -37.8924 hunter
426 -93.317 -16.9936 food
427 -91.8726 -18.7242 food
428 -92.633 -18.2095 food
429 -90.7628 -17.7945 food
430 -89.5078 -17.9792 food
431 -89.724 -19.5434 food
432 -89.274 -17.3567 food
433 -89.1864 -36.561 hunter
434 -91.5248 -15.7596 food
435 -92.2167 -16.4023 food
436 -89.491 -36.7594 hunter
437 -89.0691 -36.1712 hunter
438 -90.5989 -15.273 food
439 -88.5846 -35.0003 hunter
440 -91.4769 -14.2459 food
441 -90.5838 -15.135 food
442 -90.9188 -14.048 food
443 -92.7977 -12.7564 food
444 -92.4479 -12.9491 food
445 -91.4337 -13.8964 food
446 -90.868 -14.7566 food
447 -91.6972 -15.7101 food
448 -92.7214 -14.382 food
449 -88.8681 -33.3209 hunter
450 -92.8632 -14.6852 food
451 -87.5361 -33.1148 hunter
452 -93.6198 -13.5888 food
453 -91.9274 -13.8139 food
454 -93.0201 -12.7387 food
455 -87.1802 -32.2735 hunter
456 -87.0224 -31.9183 hunter
457 -93.1714 -16.1801 food
458 -92.519 -16.8854 food
459 -86.9501 -31.5295 hunter
460 -93.3163 -17.155 food
461 -88.5219 -32.8044 hunter
462 -92.7716 -16.9342 food
463 -91.2801 -32.2673 hunter
464 -90.48 -17.9107 food
465 -90.9843 -17.799 food
466 -90.4339 -19.4861 food
467 -89.3545 -18.6077 food
468 -88.1379 -20.4197 food
469 -88.4651 -21.8161 food
470 -87.1468 -21.3511 food
471 -87.0539 -21.0754 food
472 -85.7167 -22.0284 food
473 -90.0551 -30.2067 hunter
474 -90.8474 -29.0974 hunter
475 -89.5776 -28.7548 hunter
476 -85.6826 -22.8814 food
477 -85.1098 -22.4345 food
478 -85.6968 -23.6051 food
479 -86.6214 -23.4783 food
480 -86.3876 -23.4791 food
481 -87.0909 -24.2678 food
482 -87.3579 -23.5159 food
483 -89.8947 -29.9641 hunter
484 -90.2232 -30.524 hunter
485 -91.296 -31.3258 hunter
486 -87.8928 -22.2177 food
487 -88.184 -21.6193 food
488 -87.3083 -21.2665 food
489 -90.8194 -31.3619 hunter
490 -85.8739 -21.0766 food
491 -83.2481 -21.2111 food
492 -90.857 -31.043 hunter
493 -82.9437 -20.068 food
494 -83.2323 -20.303 food
495 -85.0031 -21.9333 food
496 -92.4222 -32.0748 hunter
497 -91.5071 -31.1656 hunter
498 -84.2853 -23.1795 food
499 -83.2218 -24.2965 food
500 -81.7644 -23.4066 food
501 -81.6013 -21.5795 food
502 -81.6844 -22.7394 food
503 -81.8869 -22.5639 food
504 -92.9453 -30.0517 hunter
505 -81.8781 -22.3203 food
506 -92.6133 -27.1945 hunter
507 -80.1587 -23.3365 food
508 -79.8077 -23.5352 food
509 -91.9107 -27.7485 hunter
510 -78.8256 -22.73 food
511 -90.0061 -29.9882 hunter
512 -90.554 -28.9922 hunter
513 -90.288 -30.0473 hunter
514 -90.8755 -31.4931 hunter
515 -77.7531 -21.2211 food
516 -75.7821 -22.2698 food
517 -78.2797 -22.676 food
518 -90.8174 -31.3366 hunter
519 -89.1766 -31.2342 hunter
520 -89.1273 -30.0272 hunter
521 -78.9185 -22.8586 food
522 -79.5823 -24.1079 food
523 -80.365 -23.1237 food
524 -80.57 -22.6391 food
525 -79.8327 -22.1671 food
526 -78.15 -23.272 food
527 -80.4532 -22.677 food
528 -80.1037 -20.4688 food
529 -78.2165 -22.2407 food
530 -79.0982 -21.4455 food
531 -79.6839 -22.6276 food
532 -87.6883 -29.6755 hunter
533 -81.3899 -22.6181 food
534 -86.7695 -29.5018 hunter
535 -86.4327 -30.4085 hunter
536 -85.7421 -29.3075 hunter
537 -80.4998 -22.6097 food
538 -79.1921 -22.2532 food
539 -78.3375 -22.5592 food
540 -77.4904 -21.6785 food
541 -76.7037 -20.4012 food
542 -85.1725 -30.6932 hunter
543 -77.9039 -21.8594 food
544 -78.2299 -22.3066 food
545 -84.7854 -32.4486 hunter
546 -85.0859 -33.1472 hunter
547 -78.5918 -24.2057 food
548 -77.8521 -23.2269 food
549 -79.4539 -23.3478 food
550 -79.9595 -21.2992 food
551 -79.9956 -19.9635 food
552 -80.1546 -20.8318 food
553 -85.4201 -31.5572 hunter
554 -78.816 -22.7098 food
555 -78.4025 -23.4741 food
556 -78.806 -23.2838 food
557 -79.4253 -21.8895 food
558 -79.3502 -22.5095 food
559 -80.6668 -22.2568 food
560 -85.7515 -32.9269 hunter
561 -79.272 -23.6169 food
562 -77.5954 -23.3062 food
563 -75.9241 -22.7459 food
564 -77.2328 -24.1482 food
565 -86.1527 -34.9923 hunter
566 -84.7044 -36.1299 hunter
567 -77.9205 -25.1773 food
568 -84.4036 -35.8868 hunter
569 -83.9691 -35.8416 hunter
570 -78.1365 -25.2442 food
571 -76.6104 -26.4173 food
572 -82.3294 -36.295 hunter
573 -77.3904 -26.0041 food
574 -78.534 -26.0087 food
575 -79.0053 -25.5023 food
576 -79.2623 -25.9733 food
577 -80.8175 -26.8992 food
578 -81.6788 -37.3931 hunter
579 -82.311 -38.6531 hunter
580 -80.3052 -25.8195 food
581 -82.8096 -39.6547 hunter
582 -80.5826 -27.5216 food
583 -83.2192 -39.3259 hunter
584 -80.9023 -27.9796 food
585 -81.417 -39.9076 hunter
586 -80.9492 -27.2114 food
587 -81.4592 -40.0633 hunter
588 -82.2319 -40.3916 hunter
589 -81.2548 -27.6588 food
590 -81.4623 -26.8225 food
591 -80.3796 -26.6764 food
592 -80.5279 -28.9396 food
593 -81.4245 -28.1144 food
594 -81.0878 -39.4812 hunter
595 -81.3438 -37.9521 hunter
596 -82.6266 -27.0433 food
597 -80.4042 -38.0865 hunter
598 -82.8982 -38.1065 hunter
599 -82.5354 -38.155 hunter
600 -84.8737 -27.4818 food
601 -84.8235 -27.3981 food
602 -81.5511 -39.2625 hunter
603 -84.2664 -27.0893 food
604 -82.0202 -39.1359 hunter
605 -83.6982 -28.0624 food
606 -84.8053 -27.7884 food
607 -86.5223 -28.8263 food
608 -84.8151 -27.4969 food
609 -83.8016 -37.6947 hunter
610 -84.8092 -26.5134 food
611 -85.0937 -27.8922 food
612 -84.8664 -38.5103 hunter
613 -85.5027 -38.7123 hunter
614 -84.9891 -28.7996 food
615 -84.7937 -26.9212 food
616 -85.871 -37.0748 hunter
617 -86.1203 -38.5858 hunter
618 -84.3302 -26.7832 food
619 -84.5422 -26.0379 food
620 -84.1628 -25.7088 food
621 -82.3391 -25.78 food
622 -82.6036 -25.8483 food
623 -86.3599 -37.5984 hunter
624 -86.3584 -37.0911 hunter
625 -83.0982 -26.924 food
626 -83.9966 -27.1979 food
627 -83.7575 -26.9173 food
628 -84.7103 -25.9859 food
629 -86.5923 -36.6541 hunter
630 -87.2772 -36.2861 hunter
631 -82.3124 -25.6954 food
632 -80.986 -26.4215 food
633 -79.0505 -25.0263 food
634 -79.2571 -26.1614 food
635 -80.9276 -25.1932 food
636 -80.0024 -24.8049 food
637 -78.7247 -23.6328 food
638 -87.5211 -37.3452 hunter
639 -88.6753 -37.8236 hunter
640 -78.8359 -23.6844 food
641 -89.0177 -38.1781 hunter
642 -89.1518 -38.8383 hunter
643 -90.7013 -37.7394 hunter
644 -89.9461 -39.6476 hunter
645 -78.1375 -23.1655 food
646 -77.7566 -23.729 food
647 -79.4842 -24.3569 food
648 -91.6644 -40.5693 hunter
649 -79.0506 -25.3958 food
650 -77.9174 -27.365 food
651 -76.2764 -28.0266 food
652 -90.1155 -41.1931 hunter
653 -74.7173 -26.6139 food
654 -75.6786 -24.699 food
655 -77.3281 -25.4791 food
656 -76.3495 -24.8308 food
657 -76.317 -22.9032 food
658 -87.932 -41.4607 hunter
659 -75.1143 -22.2076 food
660 -76.6355 -22.4237 food
661 -75.9247 -21.3287 food
662 -75.9321 -19.7588 food
663 -86.6118 -39.0442 hunter
664 -86.1892 -39.8003 hunter
665 -85.9225 -38.0001 hunter
666 -87.5031 -37.5212 hunter
667 -87.5569 -36.6727 hunter
668 -77.6538 -19.1062 food
669 -78.6612 -18.9162 food
670 -79.3093 -19.2049 food
671 -87.796 -35.2304 hunter
672 -78.6916 -18.7409 food
673 -78.9686 -18.7383 food
674 -78.6785 -18.873 food
675 -86.8305 -35.6382 hunter
676 -85.8881 -34.7434 hunter
677 -78.6513 -18.0629 food
678 -78.4439 -18.6886 food
679 -85.0951 -35.495 hunter
680 -78.3888 -18.5683 food
681 -77.5863 -20.0032 food
682 -77.2956 -21.8205 food
683 -77.2338 -20.3541 food
684 -75.6905 -18.9613 food
685 -74.3396 -17.4749 food
686 -75.1425 -17.068 food
687 -74.429 -18.2054 food
688 -72.3434 -19.3434 food
689 -72.0512 -19.0605 food
690 -71.2799 -17.8537 food
691 -70.2013 -17.7734 food
692 -68.4108 -17.5488 food
693 -68.2497 -17.5851 food
694 -68.9288 -15.8869 food
695 -83.7627 -35.4614 hunter
696 -69.0152 -15.432 food
697 -70.4125 -16.2128 food
698 -69.667 -15.2875 food
699 -83.94 -35.045 hunter
700 -70.2059 -15.7635 food
701 -70.2279 -16.5516 food
702 -82.2825 -34.1424 hunter
703 -69.5872 -16.4241 food
704 -68.3935 -15.319 food
705 -80.9544 -33.8959 hunter
706 -69.3809 -15.2226 food
707 -67.4027 -14.4388 food
708 -82.1165 -32.0468 hunter
709 -66.6977 -14.4062 food
710 -65.433 -13.8606 food
711 -80.6898 -30.755 hunter
712 -80.156 -29.2947 hunter
713 -66.9954 -13.3988 food
714 -79.3458 -29.2193 hunter
715 -79.0161 -28.3785 hunter
716 -78.5653 -28.8845 hunter
717 -67.2666 -13.1729 food
718 -67.9348 -13.1616 food
719 -68.8016 -13.8277 food
720 -79.0259 -29.0832 hunter
721 -68.0825 -13.8863 food
722 -77.6183 -27.2349 hunter
723 -67.7365 -11.2978 food
724 -78.2172 -27.1853 hunter
725 -67.7955 -11.5628 food
726 -78.3702 -25.8154 hunter
727 -68.5141 -9.824 food
728 -68.3397 -9.61212 food
729 -68.7931 -8.99109 food
730 -69.1931 -8.62855 food
731 -77.0959 -25.5731 hunter
732 -71.0017 -9.77092 food
733 -70.9984 -8.93153 food
734 -69.6459 -8.30501 food
735 -76.4917 -25.0012 hunter
736 -69.7816 -9.16365 food
737 -77.2486 -25.2312 hunter
738 -77.0459 -24.1514 hunter
739 -77.3548 -22.6849 hunter
740 -76.5383 -21.4536 hunter
741 -76.2851 -21.3471 hunter
742 -75.2419 -20.9427 hunter
743 -75.7836 -20.4447 hunter
744 -68.2877 -8.67581 food
745 -74.0087 -23.3476 hunter
746 -73.2381 -22.1337 hunter
747 -74.7683 -20.2117 hunter
748 -76.3032 -20.6722 hunter
749 -76.3795 -18.8266 hunter
750 -78.1835 -18.6802 hunter
751 -68.2187 -8.26987 food
752 -78.9555 -19.9684 hunter
753 -68.1726 -8.20363 food
754 -79.2826 -21.0467 hunter
755 -79.7163 -22.4867 hunter
756 -80.0902 -22.1445 hunter
757 -67.6254 -7.67665 food
758 -67.0758 -9.44225 food
759 -79.3858 -21.6742 hunter
760 -66.0937 -10.1165 food
761 -67.146 -10.9316 food
762 -79.648 -20.4136 hunter
763 -68.602 -10.5562 food
764 -80.9094 -21.2086 hunter
765 -81.6707 -21.4458 hunter
766 -70.5576 -10.7678 food
767 -70.4267 -9.17197 food
768 -80.8871 -21.702 hunter
769 -80.6865 -22.3273 hunter
770 -69.6905 -10.1585 food
771 -68.3883 -10.0156 food
772 -67.5636 -11.3303 food
773 -82.0931 -23.1112 hunter
774 -66.2331 -10.1334 food
775 -65.5914 -10.4426 food
776 -81.8753 -25.1638 hunter
777 -66.4219 -10.7756 food
778 -65.2375 -10.2031 food
779 -78.9108 -24.1637 hunter
780 -65.7788 -10.2309 food
781 -78.8678 -24.2197 hunter
782 -65.3538 -7.71992 food
783 -64.2547 -7.2877 food
784 -77.5212 -23.8492 hunter
785 -62.3792 -9.07292 food
786 -61.0146 -9.28486 food
787 -61.4918 -7.82956 food
788 -60.0765 -8.62266 food
789 -76.1039 -23.002 hunter
790 -60.4005 -9.02177 food
791 -75.0752 -23.8858 hunter
792 -60.4964 -9.36615 food
793 -59.6307 -10.9687 food
794 -74.5161 -23.8466 hunter
795 -72.9414 -23.245 hunter
796 -58.8848 -9.89176 food
797 -57.127 -9.60563 food
798 -71.2047 -22.1861 hunter
799 -56.7881 -10.8884 food
800 -71.5078 -20.8589 hunter
801 -57.2791 -10.5123 food
802 -73.2946 -20.3816 hunter
803 -57.2264 -10.9624 food
804 -58.4415 -12.1887 food
805 -56.0211 -11.859 food
806 -71.4505 -20.8606 hunter
807 -57.0172 -13.6239 food
808 -72.0346 -20.4422 hunter
809 -69.8132 -22.2817 hunter
810 -69.1408 -21.9098 hunter
811 -68.8808 -21.214 hunter
812 -58.7249 -12.1458 food
813 -59.7434 -12.0025 food
814 -68.3716 -22.5049 hunter
815 -59.4643 -12.6048 food
816 -59.0021 -11.7574 food
817 -67.4853 -22.4952 hunter
818 -68.8561 -22.5528 hunter
819 -58.2209 -9.85496 food
820 -58.9784 -9.76425 food
821 -68.0558 -24.0003 hunter
822 -58.5185 -8.83406 food
823 -59.8551 -9.18513 food
824 -60.0756 -10.2429 food
825 -66.1752 -24.6667 hunter
826 -66.0733 -23.4126 hunter
827 -66.7351 -22.8983 hunter
828 -59.6791 -10.2848 food
829 -67.6966 -22.3252 hunter
830 -67.4476 -22.9232 hunter
831 -61.586 -10.8764 food
832 -62.1004 -10.2436 food
833 -61.939 -12.189 food
834 -69.0505 -23.2177 hunter
835 -60.1558 -11.927 food
836 -59.702 -13.0143 food
837 -67.9249 -23.4779 hunter
838 -59.0222 -12.9661 food
839 -61.0511 -11.2728 food
